,PID,Prop Type,Status,Area,Address,Subdivision,Type,# Bedrooms,Total Baths,# Rooms,Fin SF,List Price,Sales Price,Days On Market,Sales Date,Zip,MLS
2201055,789-68-36-39-800-000,Single Family,CLOSD,52,2741 Dundas RD,Bensley,Detached,4,2,7,"2,174","$297,500 ","$300,000 ",3,3/8/2022,23237,CVR
2216996,788-68-84-46-000-000,Single Family,CLOSD,52,2917 Emblem DR,Ranch Acres,Detached,4,2,8,"2,548","$297,950 ","$310,000 ",3,8/5/2022,23234,CVR
2117538,789-66-43-73-600-000,Single Family,CLOSD,52,10018 Brooks Point TER,Brooks Chapel,Detached,4,2.1,7,"2,120","$297,999 ","$325,000 ",5,7/22/2021,23831,CVR
2220528,792-66-85-92-300-000,Single Family,CLOSD,52,2807 Galena AVE,Quail Oaks,Detached,3,2,7,"1,954","$299,000 ","$302,000 ",3,8/26/2022,23237,CVR
2213043,795-65-76-41-700-000,Single Family,CLOSD,52,3019 Warfield Estates PL,Warfield Estates,Detached,4,2.1,6,"1,690","$299,000 ","$300,000 ",6,7/6/2022,23831,CVR
2208982,788-66-02-97-500-000,Single Family,CLOSD,52,4101 Old Cheshire DR,Cheshire,Detached,4,2,6,"1,410","$299,000 ","$338,000 ",4,5/16/2022,23831,CVR
2204697,789-65-95-30-200-000,Single Family,CLOSD,52,3912 Terjo LN,Terjo Village,Detached,3,2,6,"1,405","$299,000 ","$290,000 ",22,4/19/2022,23831,CVR
2137282,792-66-16-68-700-000,Single Family,CLOSD,52,10913 Crofton CT,Chipchase At Mineola,Detached,3,2.1,6,"1,626","$299,000 ","$326,100 ",4,2/2/2022,23831,CVR
2119004,792-66-14-11-100-000,Single Family,CLOSD,52,11201 Eagle Point RD,Chipchase At Mineola,Detached,3,2.1,6,"2,150","$299,000 ","$299,000 ",3,8/10/2021,23831,CVR
2100078,790-66-21-69-000-000,Single Family,CLOSD,52,10718 Ethens Mill RD,Brooks Chapel,Detached,4,2.1,8,"1,944","$299,000 ","$301,000 ",5,2/10/2021,23831,CVR
2007217,790-66-35-87-300-000,Single Family,CLOSD,52,9925 Ethens Castle DR,Brooks Chapel,Detached,3,2,7,"2,174","$299,100 ","$284,500 ",17,6/26/2020,23831,CVR
2131411,788-68-81-06-900-000,Single Family,CLOSD,52,2941 Emblem DR,Ranch Acres,Detached,3,2,9,"2,138","$299,500 ","$295,500 ",25,1/7/2022,23234,CVR
2018992,796-65-91-38-900-000,Single Family,CLOSD,52,11608 Hillside RD,Holly Trail,Detached,3,2,8,"1,943","$299,500 ","$316,000 ",3,8/14/2020,23831,CVR
2005721,794-65-78-92-000-000,Single Family,CLOSD,52,3201 Osborne RD,Chester,Detached,4,2.1,7,"2,124","$299,500 ","$305,000 ",2,4/13/2020,23831,CVR
2217593,791-66-19-33-900-000,Single Family,CLOSD,52,11112 Belvoir RD,Carrisbrook At Mineola,Detached,3,2.1,6,"1,756","$299,900 ","$294,000 ",5,7/26/2022,23831,CVR
2135741,795-65-73-42-300-000,Single Family,CLOSD,52,12100 Warfield Estates DR,Warfield Estates,Detached,3,2.1,7,"1,842","$299,900 ","$310,000 ",0,1/6/2022,23831,CVR
2110471,793-66-23-16-600-000,Single Family,CLOSD,52,10731 Surry RD,None,Detached,4,2.1,7,"2,547","$299,900 ","$299,900 ",28,7/12/2021,23831,CVR
1717345,788-66-06-56-400-000,Single Family,CLOSD,52,4000 Kings Gate RD,Hamlins Reach,Detached,3,2.1,8,"2,708","$299,900 ","$290,000 ",69,8/23/2017,23831,CVR
2219046,787-68-97-72-500-000,Single Family,CLOSD,52,5226 Shady LN,None,Detached,3,2.1,8,"1,750","$299,950 ","$300,000 ",16,8/19/2022,23234,CVR
2215139,789-68-61-60-200-000,Single Family,CLOSD,52,6040 Gainford RD,Falling Creek Hills,Detached,4,2.1,10,"1,836","$299,950 ","$321,225 ",11,8/24/2022,23234,CVR
2130917,793-66-21-43-300-000,Single Family,CLOSD,52,10811 Crofton RD,Chipchase At Mineola,Detached,4,2.1,8,"2,130","$299,950 ","$325,000 ",3,12/3/2021,23831,CVR
2116158,792-66-05-28-600-000,Single Family,CLOSD,52,11220 Eagle Point RD,Chipchase At Mineola,Detached,3,3,8,"2,176","$299,950 ","$300,000 ",13,9/7/2021,23831,CVR
2011061,789-66-46-90-500-000,Single Family,CLOSD,52,10001 Williams Mill RD,Brooks Chapel,Detached,4,3,8,"2,344","$299,950 ","$295,000 ",7,5/22/2020,23831,CVR
1905875,795-65-96-05-500-000,Single Family,CLOSD,52,2809 Banbury RD,Fan Court,Detached,4,3,7,"3,072","$299,950 ","$302,950 ",25,5/2/2019,23831,CVR
1713010,790-66-33-87-000-000,Single Family,CLOSD,52,9924 Ethens Castle DR,Brooks Chapel,Detached,4,2.1,10,"3,263","$299,950 ","$295,000 ",9,6/2/2017,23831,CVR
2218027,792-65-94-46-400-000,Single Family,CLOSD,52,3519 Castlebury DR,Cameron Run,Detached,3,2,6,"1,822","$299,990 ","$299,990 ",5,8/26/2022,23831,CVR
1726733,790-66-22-08-100-000,Single Family,CLOSD,52,10724 Ethens Mill RD,Brooks Chapel,Attached,4,2.1,7,"2,283","$299,990 ","$292,000 ",23,9/12/2017,23831,CVR
2022453,789-65-83-60-500-000,Single Family,CLOSD,52,11500 Chester RD,None,Detached,5,3,10,"2,754","$299,999 ","$295,000 ",20,10/15/2020,23831,CVR
2209174,799-65-95-07-600-000,Single Family,CLOSD,52,2319 China Cat TER,None,Detached,4,3.1,7,"1,686","$300,000 ","$351,000 ",6,6/13/2022,23831,CVR
2203342,788-66-09-62-900-000,Single Family,CLOSD,52,4001 King Stream LN,Ascot Forest,Detached,3,2.1,7,"2,026","$300,000 ","$341,500 ",6,3/21/2022,23831,CVR
2200224,790-66-73-73-500-000,Single Family,CLOSD,52,9606 Ransom Hills TER,Proctors Point,Detached,3,2.1,7,"2,084","$300,000 ","$320,000 ",6,2/16/2022,23237,CVR
2135547,788-66-17-84-200-000,Single Family,CLOSD,52,10702 Hamlin CIR,Hamlin Estates,Detached,5,2.1,8,"2,128","$300,000 ","$325,000 ",4,1/5/2022,23831,CVR
2122270,795-65-93-31-900-000,Single Family,CLOSD,52,11617 Elmwood LN,Fan Court,Detached,4,2,8,"2,406","$300,000 ","$318,000 ",4,9/1/2021,23831,CVR
2110415,795-65-74-16-300-000,Single Family,CLOSD,52,3036 Warfield Estates TER,Warfield Estates,Detached,3,2.1,8,"2,106","$300,000 ","$325,000 ",2,6/14/2021,23831,CVR
2108933,795-66-18-40-600-000,Single Family,CLOSD,52,11317 Canterbury RD,Fan Court,Detached,4,3,7,"3,060","$300,000 ","$310,000 ",7,5/27/2021,23831,CVR
1938462,789-66-36-66-100-000,Single Family,CLOSD,52,3649 Ethens Point LN,Brooks Chapel,Detached,3,3,7,"2,528","$300,000 ","$300,000 ",5,1/27/2020,23831,CVR
1922537,790-65-69-98-300-000,Single Family,CLOSD,52,11800 Dale LN,None,Detached,5,2,12,"2,403","$300,000 ","$287,500 ",8,8/9/2019,23831,CVR
1328710,7.9063E+13,Single Family,CLOSD,52,10606 Ethens Point CT,Brooks Chapel,Detached,4,2.1,10,"2,792","$301,590 ","$295,995 ",64,4/18/2014,23831,CVR
2024326,789-66-39-15-300-000,Single Family,CLOSD,52,3648 Ethens Point LN,Brooks Chapel,Detached,4,2.1,8,"2,100","$304,500 ","$310,000 ",17,10/22/2020,23831,CVR
2200339,789-67-73-76-800-000,Single Family,CLOSD,52,2941 Libwood AVE,Rayon Park,Detached,4,2.1,7,"1,816","$305,000 ","$305,000 ",6,2/23/2022,23237,CVR
2100265,789-66-48-82-100-000,Single Family,CLOSD,52,3600 Hamlin Creek,Brooks Chapel,Detached,4,2.1,8,"2,356","$305,000 ","$306,000 ",6,2/11/2021,23831,CVR
1823859,789-66-49-56-000-000,Single Family,CLOSD,52,3607 Midhurst DR,Brooks Chapel,Detached,4,3,8,"2,126","$305,000 ","$288,000 ",21,9/7/2018,23831,CVR
1328973,7.90663E+14,Single Family,CLOSD,52,10613 Ethens Point CT,Brooks Chapel,Detached,4,2.1,9,"2,790","$305,250 ","$305,250 ",245,8/14/2014,23831,CVR
1713929,790-66-30-70-900-000,Single Family,CLOSD,52,3601 Ethens Point LN,Brooks Chapel,Detached,5,3,11,"3,154","$305,900 ","$310,000 ",54,8/1/2017,23831,CVR
1713861,7896 709 302 00000,Single Family,CLOSD,52,9300 Margo CT,Oak Dale,Detached,4,2.1,8,"2,385","$306,070 ","$306,000 ",0,2/23/2018,23237,CVR
1640292,7906 690 747 00000,Single Family,CLOSD,52,9401 S Carswell ST,Oak Dale,Detached,4,2.1,8,"2,433","$306,900 ","$306,900 ",0,5/10/2017,23237,CVR
1306047,790-662-40-83-00000,Single Family,CLOSD,52,10731 Ethens Mill RD,Brooks Chapel,Detached,4,2.1,9,"2,425","$306,975 ","$320,200 ",242,3/27/2014,23831,CVR
2123385,795-65-74-95-000-000,Single Family,CLOSD,52,3037 Warfield Estates TER,Warfield Estates,Detached,4,3.1,7,"2,028","$309,900 ","$329,900 ",5,9/22/2021,23831,CVR
1905718,794-65-78-11-500-000,Single Family,CLOSD,52,3207 Osborne RD,None,Detached,4,3,6,"2,142","$309,900 ","$300,000 ",30,5/2/2019,23831,CVR
1813629,7.90671E+14,Single Family,CLOSD,52,9149 Carswell ST,Oak Dale,Detached,3,2.1,8,"2,462","$309,945 ","$309,945 ",0,9/14/2018,23237,CVR
2219447,790-66-73-34-000-000,Single Family,CLOSD,52,9604 Ransom Hills TER,Proctors Point,Detached,3,2.1,7,"1,778","$309,950 ","$305,000 ",8,8/31/2022,23237,CVR
2112051,796-65-83-96-600-000,Single Family,CLOSD,52,11709 Perdue TER,Warfield Estates,Detached,3,2.1,8,"2,208","$309,950 ","$320,000 ",4,6/17/2021,23831,CVR
1919304,795-66-07-35-100-000,Single Family,CLOSD,52,11416 Canterbury RD,Fan Court,Detached,4,3.1,10,"3,294","$309,950 ","$310,950 ",11,8/20/2019,23831,CVR
2134934,790-66-07-41-400-000,Single Family,CLOSD,52,3670 Hemlock RD,Trueheart Heights,Detached,4,2.1,8,"2,056","$310,000 ","$315,000 ",3,12/21/2021,23831,CVR
2123120,789-66-06-14-000-000,Single Family,CLOSD,52,3902 Paces Ferry RD,Ascot Pointe,Detached,4,2.1,7,"2,146","$310,000 ","$335,000 ",1,9/3/2021,23831,CVR
2123026,791-65-96-54-600-000,Single Family,CLOSD,52,11410 Marsden RD,Trueheart Heights,Detached,4,2.1,9,"2,236","$310,000 ","$310,000 ",1,12/15/2021,23831,CVR
1421506,789-663-93-67-00000,Single Family,CLOSD,52,3654 Ethens Point LN,Brooks Chapel,Detached,4,2.1,12,"3,120","$313,250 ","$328,265 ",0,12/19/2014,23831,CVR
1633691,7906 691 582 00000,Single Family,CLOSD,52,9312 S Carswell ST,Oak Dale,Detached,4,2.1,12,"3,060","$314,225 ","$319,000 ",0,3/8/2017,23237,CVR
2118625,790-66-26-17-800-000,Single Family,CLOSD,52,10018 Ethens Castle DR,Brooks Chapel,Detached,4,2.1,8,"2,264","$314,900 ","$340,000 ",5,8/16/2021,23831,CVR
2116808,796-65-91-46-800-000,Single Family,CLOSD,52,11616 Hillside RD,Holly Trail,Detached,3,2,7,"1,759","$314,900 ","$337,000 ",5,7/9/2021,23831,CVR
2118736,795-65-60-97-400-000,Single Family,CLOSD,52,3100 Poinsetta DR,Pleasant Dale,Detached,4,2.1,7,"2,007","$314,990 ","$325,000 ",9,7/29/2021,23831,CVR
2214802,790-66-15-21-800-000,Single Family,CLOSD,52,3700 Dalhart CT,Mineola Heights,Detached,3,2,6,"1,432","$315,000 ","$320,000 ",9,8/23/2022,23831,CVR
2105981,789-66-95-32-200-000,Single Family,CLOSD,52,3328 Kingsdale RD,None,Detached,4,2.1,8,"2,146","$315,000 ","$317,000 ",8,4/16/2021,23237,CVR
2020863,7.88662E+13,Single Family,CLOSD,52,4007 Walters Drive,Glen Oaks,Detached,4,2.1,9,"2,614","$315,000 ","$315,000 ",2,8/28/2020,23831,CVR
2204291,792-66-08-34-800-000,Single Family,CLOSD,52,3420 Castlebury DR,Cameron Run,Detached,4,2,6,"1,368","$315,500 ","$312,000 ",14,4/11/2022,23831,CVR
1801415,7.90671E+14,Single Family,CLOSD,52,9155 Carswell ST,Oak Dale,Detached,4,2.1,9,"2,762","$316,135 ","$316,135 ",0,6/20/2018,23237,CVR
2030883,788-66-06-56-400-000,Single Family,CLOSD,52,4000 Kings Gate RD,Hamlins Reach,Detached,3,2.1,10,"2,720","$318,000 ","$310,000 ",3,11/16/2020,23831,CVR
1719976,7906 701 210 00000,Single Family,CLOSD,52,3200 Margo LN,Oak Dale,Detached,4,3.1,9,"2,762","$318,585 ","$316,585 ",0,11/10/2017,23237,CVR
2037719,789-65-85-19-300-000,Single Family,CLOSD,52,3914 Terjo LN,Terjo Village,Detached,4,3,8,"2,158","$319,000 ","$319,000 ",10,3/26/2021,23831,CVR
2122487,7.86675E+13,Condo/Town,CLOSD,52,7837 Vermeil ST,Silverleaf,Townhouse,3,2.1,7,"1,943","$319,500 ","$319,500 ",15,8/31/2021,23237,CVR
2206276,792-66-34-21-600-000,Single Family,CLOSD,52,10519 Surry RD,Carrisbrook At Mineola,Detached,4,2.1,8,"2,200","$319,900 ","$345,000 ",5,5/27/2022,23831,CVR
1907289,790-66-90-52-100-000,Single Family,CLOSD,52,3226 Kingsdale RD,None,Detached,5,4.1,8,"3,470","$319,950 ","$319,000 ",2,4/27/2019,23237,CVR
2107344,789-66-46-17-100-000,Single Family,CLOSD,52,3636 Hamlin Creek PKY,Brooks Chapel,Detached,5,3.1,9,"2,429","$319,999 ","$331,500 ",5,6/1/2021,23831,CVR
2130822,786-67-65-32-300-000,Single Family,CLOSD,52,3100 Argent LN,Silverleaf,Detached,4,2.1,6,"1,854","$320,000 ","$348,500 ",3,11/17/2021,23237,CVR
1711426,7896 698 339 00000,Single Family,CLOSD,52,9418 S Carswell ST,Oak Dale,Detached,4,2.1,8,"2,385","$320,260 ","$315,000 ",19,12/15/2017,23237,CVR
1224755,7.90664E+14,Single Family,CLOSD,52,9931 Ethens Castle DR,Brooks Chapel,Detached,4,2,12,"3,964","$322,000 ","$334,775 ",719,2/19/2015,23832,CVR
1300200,790-663-52-05-00000,Single Family,CLOSD,52,10000 Ethens Castle DR,Brooks Chapel,Detached,5,2.1,10,"3,345","$322,645 ","$322,645 ",211,10/17/2013,23831,CVR
2207964,789-65-74-28-500-000,Single Family,CLOSD,52,11510 Chester RD,None,Detached,4,2,9,"2,448","$325,000 ","$325,000 ",38,6/30/2022,23831,CVR
2204700,791-65-98-08-300-000,Single Family,CLOSD,52,3570 Castlebury DR,Trueheart Heights,Detached,3,2,7,"1,880","$325,000 ","$352,000 ",4,3/31/2022,23831,CVR
2111780,790-66-35-87-300-000,Single Family,CLOSD,52,9925 Ethens Castle DR,Brooks Chapel,Detached,4,2,7,"2,134","$325,000 ","$330,000 ",2,6/28/2021,23831,CVR
1431993,7.90663E+14,Single Family,CLOSD,52,9918 Ethens Castle DR,Brooks Chapel,Detached,4,2.1,9,"3,233","$326,190 ","$337,428 ",0,4/10/2015,23831,CVR
2207808,793-65-72-25-600-000,Single Family,CLOSD,52,11733 Dewberry LN,Thompson Estates,Detached,4,3,7,"2,349","$326,950 ","$368,750 ",7,5/20/2022,23831,CVR
1633684,7906 692 489 00000,Single Family,CLOSD,52,3101 Margo LN,Oak Dale,Detached,5,3.1,13,"3,796","$327,710 ","$331,445 ",15,3/29/2017,23237,CVR
2218394,795-65-75-36-800-000,Single Family,CLOSD,52,3030 Warfield Estates TER,Warfield Estates,Detached,3,2.1,6,"1,948","$329,000 ","$340,000 ",4,8/5/2022,23831,CVR
2217534,788-66-40-21-700-000,Single Family,CLOSD,52,4019 Hilltop Field DR,Hilltop Farms,Detached,3,2,6,"1,772","$329,900 ","$350,000 ",5,8/19/2022,23831,CVR
2125913,7.91659E+14,Single Family,CLOSD,52,11410 Driscoll RD,Trueheart Heights,Detached,3,2.1,10,"2,364","$329,900 ","$330,000 ",11,9/30/2021,23831,CVR
2023915,790-66-48-60-500-000,Single Family,CLOSD,52,3412 Midhurst DR,Brooks Chapel,Detached,4,2.1,7,"2,224","$329,950 ","$330,000 ",24,10/21/2020,23831,CVR
2216793,794-65-69-98-200-000,Single Family,CLOSD,52,12137 Warfield Estates DR,Warfield Estates,Detached,3,2.1,6,"1,726","$330,000 ","$350,000 ",4,7/27/2022,23831,CVR
2213787,789-66-40-46-000-000,Single Family,CLOSD,52,10018 Hamlin Creek PL,Brooks Chapel,Detached,4,2.1,7,"2,120","$330,000 ","$350,000 ",2,7/6/2022,23831,CVR
2205977,795-65-88-32-600-000,Single Family,CLOSD,52,2904 Perdue AVE,Goynes,Detached,4,2.1,6,"1,932","$330,000 ","$380,000 ",6,4/13/2022,23831,CVR
2111690,7.97661E+14,Single Family,CLOSD,52,11360 Elokomin AVE,Rolling Ridge,Detached,4,2.1,8,"2,345","$330,000 ","$417,585 ",0,7/1/2022,23831,CVR
1927502,790-66-32-72-200-000,Single Family,CLOSD,52,3518 Ethens Point LN,Brooks Chapel,Detached,4,2.1,10,"2,792","$330,000 ","$315,000 ",85,12/20/2019,23831,CVR
2102228,7.97662E+14,Single Family,CLOSD,52,11373 Elokomin AVE,Rolling Ridge,Detached,3,2.1,7,"2,186","$332,675 ","$336,268 ",0,3/25/2021,23831,CVR
2100768,7.97662E+14,Single Family,CLOSD,52,11337 Elokomin AVE,Rolling Ridge,Detached,4,2.1,8,"2,594","$333,385 ","$334,707 ",25,5/10/2021,23831,CVR
2135578,795-65-90-08-500-000,Single Family,CLOSD,52,11516 Elmwood LN,Fan Court,Detached,4,3.1,9,"3,001","$335,000 ","$345,000 ",3,1/24/2022,23831,CVR
2021110,TBD,Single Family,CLOSD,52,11367 Elokomin AVE,Rolling Ridge,Detached,4,2.1,10,"2,373","$337,585 ","$348,695 ",115,2/22/2021,23831,CVR
1708092,7896 697 244 00000,Single Family,CLOSD,52,9349 Margo CT,Oak Dale,Detached,4,2.1,12,"3,103","$337,650 ","$337,650 ",0,8/14/2017,23237,CVR
2107258,789-66-98-33-900-000,Single Family,CLOSD,52,9418 S Carswell ST,Oak Dale,Detached,4,2.1,9,"2,385","$339,000 ","$345,000 ",4,4/23/2021,23237,CVR
1923101,793-65-86-56-900-000,Single Family,CLOSD,52,11651 Holly Hill RD,Holly Hills,Detached,4,2.1,9,"2,776","$339,900 ","$320,000 ",83,11/1/2019,23831,CVR
2030632,788-66-11-89-600-000,Single Family,CLOSD,52,4030 Walters DR,Glen Oaks,Detached,4,3,8,"2,489","$339,950 ","$330,000 ",64,2/11/2021,23831,CVR
1803295,7.9067E+14,Single Family,CLOSD,52,9224 Clovis ST,Oak Dale,Detached,4,3.1,9,"2,852","$341,950 ","$341,950 ",0,8/16/2018,23237,CVR
2035412,788-67-34-46-100-000,Single Family,CLOSD,52,3332 Kingsland RD,None,Detached,4,2,9,"2,576","$344,000 ","$338,500 ",44,2/16/2021,23237,CVR
1715337,790-66-47-70-900-000,Single Family,CLOSD,52,3424 Midhurst DR,Brooks Chapel,Detached,5,3.1,10,"3,252","$344,900 ","$339,000 ",25,6/28/2017,23831,CVR
2202375,7.90661E+14,Single Family,CLOSD,52,3712 Vanhorn CT,Mineola Heights,Detached,3,2.1,7,"1,720","$345,950 ","$320,000 ",13,4/7/2022,23831,CVR
2016084,TBD,Single Family,CLOSD,52,11307 Elokomin,Rolling Ridge,Detached,4,2.2,8,"2,343","$348,270 ","$359,502 ",0,12/18/2020,23831,CVR
2131530,790-66-29-86-200-000,Single Family,CLOSD,52,3819 Bethesda CT,Mineola Heights,Detached,4,2.3,8,"2,064","$349,900 ","$349,900 ",2,11/16/2021,23831,CVR
2129088,793-66-60-54-200-000,Single Family,CLOSD,52,10013 Beaumont AVE,Central Park,Detached,4,2.1,7,"2,202","$349,900 ","$369,900 ",22,6/2/2022,23237,CVR
1925920,790-66-32-50-500-000,Single Family,CLOSD,52,10701 Ethens Mill RD,Brooks Chapel,Detached,4,2.1,11,"3,286","$349,900 ","$349,900 ",119,12/30/2019,23831,CVR
1908879,790-66-31-35-700-000,Single Family,CLOSD,52,10601 Ethens Point CT,Brooks Chapel,Detached,5,3,11,"3,362","$349,900 ","$342,000 ",19,5/15/2019,23831,CVR
2123571,788-66-05-04-600-000,Single Family,CLOSD,52,4005 Kings Gate RD,Hamlins Reach,Detached,6,2.1,9,"2,397","$349,950 ","$355,000 ",5,9/30/2021,23831,CVR
2201413,793-65-90-69-100-000,Single Family,CLOSD,52,11318 Ludgate PL,Summit Point,Attached,3,2.1,8,"1,868","$349,999 ","$360,000 ",6,2/25/2022,23831,CVR
2219635,7.90671E+14,Single Family,CLOSD,52,9143 Carswell ST,Oakdale,Detached,4,2.1,8,"1,944","$350,000 ","$350,000 ",3,8/11/2022,23237,CBRAR
2208695,793-65-73-99-400-000,Single Family,CLOSD,52,11716 Boyd RD,Chester Heights,Detached,3,2.1,7,"1,834","$350,000 ","$285,000 ",29,6/6/2022,23831,CVR
2207954,794-66-18-68-200-000,Single Family,CLOSD,52,11103 Surry RD,Shady Springs,Detached,4,2.1,9,"2,248","$350,000 ","$360,000 ",12,7/27/2022,23831,CVR
2203396,789-66-02-50-100-000,Single Family,CLOSD,52,11102 Churchill CT,Ascot Pointe,Detached,4,2.1,8,"2,232","$350,000 ","$340,000 ",4,3/22/2022,23831,CVR
2128927,795-65-80-82-200-000,Single Family,CLOSD,52,11756 Cliff Lawn DR,Clifflawn,Detached,4,2,8,"2,603","$350,000 ","$358,000 ",30,11/30/2021,23831,CVR
2034362,792-65-97-35-900-000,Single Family,CLOSD,52,11406 Ludgate PL,Summit Point,Detached,5,4,11,"3,300","$350,000 ","$348,000 ",83,3/25/2021,23831,CVR
2003255,789-66-36-25-200-000,Single Family,CLOSD,52,3643 Ethens Point LN,Brooks Chapel,Detached,4,2.1,10,"3,302","$350,000 ","$350,000 ",8,6/17/2020,23831,CVR
1924908,789-66-36-04-200-000,Single Family,CLOSD,52,3637 Ethens Point LN,Brooks Chapel,Detached,5,2.1,11,"3,250","$350,000 ","$344,000 ",17,9/27/2019,23831,CVR
2100836,7.97662E+14,Single Family,CLOSD,52,11361 Elokomin AVE,Rolling Ridge,Detached,4,2.1,8,"2,369","$350,695 ","$357,518 ",51,6/8/2021,23831,CVR
2021125,TBD,Single Family,CLOSD,52,11379 Elokomin AVE,Rolling Ridge,Detached,4,3,9,"2,714","$351,210 ","$358,174 ",98,12/31/2020,23831,CVR
2112738,791-65-83-83-500-000,Single Family,CLOSD,52,11601 Rochelle RD,Trueheart Heights,Detached,5,4,9,"2,801","$352,500 ","$380,000 ",9,7/6/2021,23831,CVR
2101803,788-66-15-54-400-000,Single Family,CLOSD,52,4019 Hamlin TER,Hamlin Estates,Detached,4,2.1,11,"2,942","$358,000 ","$347,000 ",13,2/25/2021,23831,CVR
2105972,7.98661E+14,Single Family,CLOSD,52,11313 Ridge Mill CT,Rolling Ridge,Detached,4,2.1,8,"2,369","$358,073 ","$357,073 ",19,4/27/2021,23831,CVR
2134304,795-65-80-88-000-000,Single Family,CLOSD,52,11717 Cliff Lawn DR,Clifflawn,Detached,4,2.1,9,"2,338","$359,000 ","$359,000 ",6,12/17/2021,23831,CVR
2129097,793-66-60-93-900-000,Single Family,CLOSD,52,10015 Beaumont AVE,Central Park,Detached,4,2.1,7,"2,202","$359,900 ","$379,000 ",47,3/3/2022,23237,CVR
2034571,790-66-37-82-300-000,Single Family,CLOSD,52,9955 Ethens Castle DR,Brooks Chapel,Detached,5,3,11,"3,154","$359,900 ","$360,000 ",85,1/5/2021,23831,CVR
2016387,790-66-31-35-700-000,Single Family,CLOSD,52,10601 Ethens Point CT,Brooks Chapel,Detached,5,3,11,"3,362","$360,000 ","$355,000 ",11,8/13/2020,23831,CVR
2019880,790-66-30-93-300-000,Single Family,CLOSD,52,10618 Ethens Point CT,Brooks Chapel,Detached,6,3.1,13,"3,914","$365,000 ","$365,000 ",27,10/9/2020,23831,CVR
1308509,790-662-77-95-00000,Single Family,CLOSD,52,10013 Ethens Castle DR,Brooks Chapel,Detached,4,2.1,10,"4,406","$365,850 ","$374,165 ",281,5/16/2014,23831,CVR
2135764,794-65-64-50-800-000,Single Family,CLOSD,52,3231 W Grove AVE,Pleasant Dale,Detached,4,2.1,8,"2,588","$369,900 ","$360,000 ",21,1/27/2022,23831,CVR
2129050,790-66-37-53-600-000,Single Family,CLOSD,52,9949 Ethens Castle DR,Brooks Chapel,Detached,5,2.1,10,"2,792","$369,900 ","$375,000 ",2,11/1/2021,23831,CVR
2130226,790-66-37-20-100-000,Single Family,CLOSD,52,10007 Ethens Castle DR,Brooks Chapel,Detached,4,2.1,9,"2,462","$369,950 ","$370,000 ",3,11/3/2021,23831,CVR
2216966,789-66-11-02-200-000,Single Family,CLOSD,52,10726 Hamlin WAY,Hamlin Estates,Detached,4,2.1,7,"2,526","$369,990 ","$365,000 ",7,8/2/2022,23831,CVR
1408881,7.90663E+14,Single Family,CLOSD,52,10600 Ethens Point CT,Brooks Chapel,Detached,4,2.2,14,"3,999","$372,435 ","$374,193 ",0,9/19/2014,23831,CVR
2205618,791-65-94-68-100-000,Single Family,CLOSD,52,3610 Castlebury DR,Trueheart Heights,Detached,4,2.1,9,"2,700","$375,000 ","$385,000 ",4,4/20/2022,23831,CVR
2118233,789-66-36-66-100-000,Single Family,CLOSD,52,3649 Ethens Point LN,Brooks Chapel,Detached,3,2.1,7,"2,528","$375,000 ","$380,000 ",3,7/21/2021,23831,CVR
2100310,789-67-24-91-500-000,Single Family,CLOSD,52,8720 Dorsey RD,None,Detached,4,2,9,"2,696","$379,950 ","$370,000 ",35,3/24/2021,23237,CVR
2131433,795-65-91-05-200-000,Single Family,CLOSD,52,11540 Elmwood LN,None,Detached,4,2.1,10,"3,330","$384,950 ","$385,000 ",2,11/15/2021,23831,CVR
2020725,794-65-83-00-500-000,Single Family,CLOSD,52,3200 Grove AVE,Chester Heights,Detached,5,3,9,"3,564","$399,000 ","$375,000 ",82,11/16/2020,23831,CVR
1704467,793-65-66-64-700-000,Single Family,CLOSD,52,3410 Osborne RD,Chester Heights,Detached,4,4,12,"4,614","$399,900 ","$399,900 ",22,4/6/2017,23831,CVR
2129149,789-66-39-36-700-000,Single Family,CLOSD,52,3654 Ethens Point LN,Brooks Chapel,Detached,4,2.1,10,"3,264","$399,950 ","$410,000 ",3,11/15/2021,23831,CVR
2028205,794-65-63-63-200-000,Single Family,CLOSD,52,3300 W Grove AVE,Pleasant Dale,Detached,4,2.2,10,"3,594","$399,950 ","$375,000 ",88,1/28/2021,23831,CVR
2220542,794-65-71-85-800-000,Single Family,CLOSD,52,3221 Grove AVE,Chester Heights,Detached,4,2.1,8,"3,360","$400,000 ","$370,000 ",17,9/1/2022,23831,CVR
2122606,794-65-62-53-600-000,Single Family,CLOSD,52,3310 Grove AVE,Pleasant Dale,Detached,5,3,9,"2,900","$400,000 ","$388,000 ",6,8/31/2021,23831,CVR
2122540,7.98661E+14,Single Family,CLOSD,52,11306 Ridge Mill CT,Rolling Ridge,Detached,4,2.1,10,"2,979","$411,675 ","$451,110 ",55,4/28/2022,23831,CVR
